imageurl,name,redirect,area,class,rateon99,rates,sold,Latitude,Longitude,ran
https://static.99acres.com/images/locationREI/defaultLocality.png,Kashid Park,https://www.99acres.com/property-rates-and-price-trends-in-kashid-park-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 10,969 /sq.ft",60+,18.6019163,73.8139787,
https://static.99acres.com/images/locationREI/defaultLocality.png,Gultekadi,https://www.99acres.com/property-rates-and-price-trends-in-gultekadi-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 12,831 /sq.ft",60+,18.4877372,73.8704877,
https://mediacdn.99acres.com/media1/21507/15/430155496M-1687831315802.jpg,Wanwadi,https://www.99acres.com/property-rates-and-price-trends-in-wanwadi-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹8,300/ sq.ft","₹ 14,399 /sq.ft",60+,18.4922285,73.9000204,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Junnar,https://www.99acres.com/property-rates-and-price-trends-in-junnar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,272 /sq.ft",50+,19.2031842,73.87425,
https://static.99acres.com/images/locationREI/defaultLocality.png,Bopkhel,https://www.99acres.com/property-rates-and-price-trends-in-bopkhel-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 7,453 /sq.ft",50+,18.5942122,73.8464911,
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhumkar Nagar,https://www.99acres.com/property-rates-and-price-trends-in-bhumkar-nagar-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,650/ sq.ft","₹ 10,742 /sq.ft",50+,18.4499566,73.8334404,MID-SEGMENT
https://static.99acres.com/images/locationREI/defaultLocality.png,Uruli Kanchan,https://www.99acres.com/property-rates-and-price-trends-in-uruli-kanchan-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 5,395 /sq.ft",50+,18.4874257,74.1333715,
https://static.99acres.com/images/locationREI/defaultLocality.png,Hinjewadi Phase 2,https://www.99acres.com/property-rates-and-price-trends-in-hinjewadi-phase-2-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,500/ sq.ft","₹ 10,314 /sq.ft",50+,18.5946784,73.7095365,MID-SEGMENT
https://mediacdn.99acres.com/media1/20437/14/408754318M-1677088099530.jpg,Tingre Nagar,https://www.99acres.com/property-rates-and-price-trends-in-tingre-nagar-pune-prffid#registry-transaction-prt,North Pune,PREMIUM,"₹10,250/ sq.ft","₹ 9,356 /sq.ft",50+,18.575865,73.8930827,PREMIUM
https://mediacdn.99acres.com/media1/21492/3/429843774M-1687614720380.jpg,Tilekar Nagar,https://www.99acres.com/property-rates-and-price-trends-in-tilekar-nagar-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 6,752 /sq.ft",50+,18.4470441,73.8816001,
https://static.99acres.com/images/locationREI/defaultLocality.png,Guruvar Peth,https://www.99acres.com/property-rates-and-price-trends-in-guruvar-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 6,790 /sq.ft",50+,18.5063909,73.8602841,
https://mediacdn.99acres.com/media1/15241/18/304838258M-1625548541763.jpg,Nigdi,https://www.99acres.com/property-rates-and-price-trends-in-nigdi-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 10,177 /sq.ft",50+,18.6491735,73.7706532,
https://static.99acres.com/images/locationREI/defaultLocality.png,Shaniwar Peth,https://www.99acres.com/property-rates-and-price-trends-in-shaniwar-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 10,548 /sq.ft",50+,18.5194431,73.8519356,
https://static.99acres.com/images/locationREI/defaultLocality.png,Jeevan Nagar,https://www.99acres.com/property-rates-and-price-trends-in-jeevan-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 8,078 /sq.ft",50+,18.6281616,73.7463147,
https://static.99acres.com/images/locationREI/defaultLocality.png,Mangalwar Peth,https://www.99acres.com/property-rates-and-price-trends-in-mangalwar-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 10,972 /sq.ft",50+,18.5240566,73.8646945,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kasar Amboli,https://www.99acres.com/property-rates-and-price-trends-in-kasar-amboli-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 5,273 /sq.ft",50+,18.5110959,73.6635544,
https://static.99acres.com/images/locationREI/defaultLocality.png,Ganesh Nagar,https://www.99acres.com/property-rates-and-price-trends-in-ganesh-nagar-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 7,405 /sq.ft",50+,18.4940191,73.8257325,
https://mediacdn.99acres.com/media1/16807/8/336148062M-1640588395348.jpg,Shivaji Nagar,https://www.99acres.com/property-rates-and-price-trends-in-shivaji-nagar-pune-prffid#registry-transaction-prt,Central Pune,PREMIUM,"₹16,700/ sq.ft","₹ 20,212 /sq.ft",40+,18.5314419,73.8445617,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Dehu Road,https://www.99acres.com/property-rates-and-price-trends-in-dehu-road-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 7,442 /sq.ft",40+,18.6860277,73.7477142,
https://static.99acres.com/images/locationREI/defaultLocality.png,Newale Wasti,https://www.99acres.com/property-rates-and-price-trends-in-newale-wasti-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 6,998 /sq.ft",40+,18.6765567,73.8051458,
https://static.99acres.com/images/locationREI/defaultLocality.png,Dattanagar,https://www.99acres.com/property-rates-and-price-trends-in-dattanagar-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 6,341 /sq.ft",40+,18.4474077,73.8483676,
https://mediacdn.99acres.com/media1/14903/18/298078324M-1621491089235.jpg,Wanowrie,https://www.99acres.com/property-rates-and-price-trends-in-wanowrie-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹8,650/ sq.ft","₹ 12,859 /sq.ft",40+,18.4848031,73.9022655,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhoirwadi,https://www.99acres.com/property-rates-and-price-trends-in-bhoirwadi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 9,628 /sq.ft",40+,18.5716324,73.7257198,
https://mediacdn.99acres.com/media1/20437/14/408754990M-1677088944430.jpg,Vishrantwadi,https://www.99acres.com/property-rates-and-price-trends-in-vishrantwadi-pune-prffid#registry-transaction-prt,North Pune,PREMIUM,"₹7,500/ sq.ft","₹ 8,628 /sq.ft",40+,18.5726054,73.8782079,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Krushna Colony,https://www.99acres.com/property-rates-and-price-trends-in-krushna-colony-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 9,955 /sq.ft",40+,18.6084809,73.7926456,
https://static.99acres.com/images/locationREI/defaultLocality.png,Khed Shivapur,https://www.99acres.com/property-rates-and-price-trends-in-shivapur-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 5,004 /sq.ft",40+,18.3440101,73.8430091,
https://static.99acres.com/images/locationREI/defaultLocality.png,Somwar Peth,https://www.99acres.com/property-rates-and-price-trends-in-somwar-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 9,325 /sq.ft",40+,18.5214325,73.8676347,
https://static.99acres.com/images/locationREI/defaultLocality.png,Bopodi,https://www.99acres.com/property-rates-and-price-trends-in-bopodi-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 9,964 /sq.ft",30+,18.5709235,73.8350831,
https://static.99acres.com/images/locationREI/defaultLocality.png,Vighnaharta Nagar,https://www.99acres.com/property-rates-and-price-trends-in-vighnaharta-nagar-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 6,060 /sq.ft",30+,18.4457684,73.8668996,
https://mediacdn.99acres.com/media1/21549/8/430988082M-1688191531654.jpg,Koregaon Park Annexe,https://www.99acres.com/property-rates-and-price-trends-in-koregaon-park-annexe-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹12,000/ sq.ft","₹ 15,884 /sq.ft",30+,18.5320706,73.9154069,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Parvati Gaon,https://www.99acres.com/property-rates-and-price-trends-in-parvati-gaon-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 11,634 /sq.ft",30+,18.4973103,73.8510954,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sarola,https://www.99acres.com/property-rates-and-price-trends-in-sarola-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 6,382 /sq.ft",30+,18.177681,73.9552573,
https://static.99acres.com/images/locationREI/defaultLocality.png,Shinde Vasti,https://www.99acres.com/property-rates-and-price-trends-in-shinde-vasti-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 8,652 /sq.ft",30+,18.516882,73.914672,
https://static.99acres.com/images/locationREI/defaultLocality.png,Jaydeo Nagar,https://www.99acres.com/property-rates-and-price-trends-in-jaydeo-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 16,815 /sq.ft",30+,18.4893004,73.8294085,
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhawani Peth,https://www.99acres.com/property-rates-and-price-trends-in-bhawani-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 8,358 /sq.ft",30+,18.5116565,73.8699182,
https://static.99acres.com/images/locationREI/defaultLocality.png,Ganesh Peth,https://www.99acres.com/property-rates-and-price-trends-in-ganesh-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 7,481 /sq.ft",30+,18.5140531,73.8678766,
https://static.99acres.com/images/locationREI/defaultLocality.png,Chavan Bagh,https://www.99acres.com/property-rates-and-price-trends-in-chavan-bagh-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 8,219 /sq.ft",30+,18.4458267,73.8055134,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sainath Nagar,https://www.99acres.com/property-rates-and-price-trends-in-sainath-nagar-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 8,818 /sq.ft",30+,18.5404223,73.9286341,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kharabwadi,https://www.99acres.com/property-rates-and-price-trends-in-kharabwadi-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 5,569 /sq.ft",30+,18.7589499,73.8344093,
https://static.99acres.com/images/locationREI/defaultLocality.png,Narayan Peth,https://www.99acres.com/property-rates-and-price-trends-in-narayan-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 9,479 /sq.ft",30+,18.5154741,73.8500717,
https://static.99acres.com/images/locationREI/defaultLocality.png,Budhwar Peth,https://www.99acres.com/property-rates-and-price-trends-in-budhwar-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 7,208 /sq.ft",30+,18.5158792,73.8580397,
https://mediacdn.99acres.com/media1/14930/15/298615654M-1622039907824.jpg,Katraj Kondhwa Road,https://www.99acres.com/property-rates-and-price-trends-in-katraj-kondhwa-road-pune-prffid#registry-transaction-prt,South Pune,PREMIUM,"₹6,600/ sq.ft","₹ 8,477 /sq.ft",30+,18.4498234,73.8747958,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Shivraj Nagar,https://www.99acres.com/property-rates-and-price-trends-in-shivraj-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 9,304 /sq.ft",30+,18.4635576,73.8727799,
https://static.99acres.com/images/locationREI/defaultLocality.png,Loni Kalbhor,https://www.99acres.com/property-rates-and-price-trends-in-loni-kalbhor-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 6,101 /sq.ft",30+,18.4878505,74.0234138,
https://static.99acres.com/images/locationREI/defaultLocality.png,Borade Vasti,https://www.99acres.com/property-rates-and-price-trends-in-borade-vasti-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 8,007 /sq.ft",30+,18.6649973,73.8374954,
https://static.99acres.com/images/locationREI/defaultLocality.png,Malinagar,https://www.99acres.com/property-rates-and-price-trends-in-malinagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 5,895 /sq.ft",30+,18.744419,73.6286011,
https://static.99acres.com/images/locationREI/defaultLocality.png,Otur,https://www.99acres.com/property-rates-and-price-trends-in-otur-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,315 /sq.ft",30+,19.2568967,73.9864852,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kanhe,https://www.99acres.com/property-rates-and-price-trends-in-kanhe-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 4,487 /sq.ft",30+,18.7614954,73.5965458,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kondhawe Dhawade,https://www.99acres.com/property-rates-and-price-trends-in-kondhawe-dhawade-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 7,539 /sq.ft",30+,18.4574675,73.7698492,
https://static.99acres.com/images/locationREI/defaultLocality.png,Nana Peth,https://www.99acres.com/property-rates-and-price-trends-in-nana-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 8,541 /sq.ft",30+,18.5144313,73.8653833,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kaveri Nagar,https://www.99acres.com/property-rates-and-price-trends-in-kaveri-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 9,877 /sq.ft",30+,18.6039192,73.7735262,
https://static.99acres.com/images/locationREI/defaultLocality.png,Charholi Kurd,https://www.99acres.com/property-rates-and-price-trends-in-charholi-kurd-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 6,173 /sq.ft",30+,18.6641079,73.9095279,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kalas,https://www.99acres.com/property-rates-and-price-trends-in-kalas-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 6,813 /sq.ft",30+,18.580138,73.8738583,
https://static.99acres.com/images/locationREI/defaultLocality.png,Shastri Nagar,https://www.99acres.com/property-rates-and-price-trends-in-shastri-nagar-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹9,050/ sq.ft","₹ 8,267 /sq.ft",30+,18.5548965,73.8962994,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Tilekar Vasti,https://www.99acres.com/property-rates-and-price-trends-in-tilekar-vasti-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 10,724 /sq.ft",30+,18.5061241,73.9234903,
https://static.99acres.com/images/locationREI/defaultLocality.png,Mulanagar,https://www.99acres.com/property-rates-and-price-trends-in-mulanagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 9,707 /sq.ft",29,18.5721774,73.8220565,
https://static.99acres.com/images/locationREI/defaultLocality.png,Jadhav Wadi,https://www.99acres.com/property-rates-and-price-trends-in-jadhav-wadi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 7,984 /sq.ft",29,18.6857021,73.8272029,
https://mediacdn.99acres.com/media1/20437/3/408743220M-1677078602350.jpg,Shankar Kalat Nagar,https://www.99acres.com/property-rates-and-price-trends-in-shankar-kalat-nagar-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹7,700/ sq.ft","₹ 10,041 /sq.ft",29,18.5993483,73.762495,MID-SEGMENT
https://static.99acres.com/images/locationREI/defaultLocality.png,Kirtane Baugh,https://www.99acres.com/property-rates-and-price-trends-in-kirtane-baugh-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹15,450/ sq.ft","₹ 17,621 /sq.ft",28,18.5211146,73.9274779,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Medankarwadi,https://www.99acres.com/property-rates-and-price-trends-in-medankarwadi-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,912 /sq.ft",28,18.7477477,73.8691048,
https://static.99acres.com/images/locationREI/defaultLocality.png,Koregaon Park,https://www.99acres.com/property-rates-and-price-trends-in-koregaon-park-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹12,300/ sq.ft","₹ 16,610 /sq.ft",28,18.5362084,73.8939748,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Kasba Peth,https://www.99acres.com/property-rates-and-price-trends-in-kasba-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 7,117 /sq.ft",28,18.5258965,73.8610191,
https://static.99acres.com/images/locationREI/defaultLocality.png,Jai Bhavani Nagar,https://www.99acres.com/property-rates-and-price-trends-in-jai-bhavani-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 10,034 /sq.ft",27,18.5396123,73.789119,
https://mediacdn.99acres.com/media1/15321/14/306434000M-1626175118205.jpg,Kaspate Vasti,https://www.99acres.com/property-rates-and-price-trends-in-kaspate-vasti-pune-prffid#registry-transaction-prt,West Pune,PREMIUM,"₹8,450/ sq.ft","₹ 10,404 /sq.ft",27,18.5901745,73.7727908,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhor,https://www.99acres.com/property-rates-and-price-trends-in-bhor-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,382 /sq.ft",27,18.1458199,73.8429847,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sanewadi,https://www.99acres.com/property-rates-and-price-trends-in-sanewadi-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 11,448 /sq.ft",27,18.5546562,73.806984,
https://static.99acres.com/images/locationREI/defaultLocality.png,Meeta Nagar,https://www.99acres.com/property-rates-and-price-trends-in-meeta-nagar-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 6,487 /sq.ft",27,18.4685888,73.8850044,
https://static.99acres.com/images/locationREI/defaultLocality.png,Jambhul,https://www.99acres.com/property-rates-and-price-trends-in-jambhul-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 4,321 /sq.ft",26,18.7648315,73.6153541,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kate Wasti,https://www.99acres.com/property-rates-and-price-trends-in-kate-wasti-pune-prffid#registry-transaction-prt,North Pune,MID-SEGMENT,"₹5,800/ sq.ft","₹ 8,105 /sq.ft",26,18.6241223,73.734677,MID-SEGMENT
https://static.99acres.com/images/locationREI/defaultLocality.png,Nere,https://www.99acres.com/property-rates-and-price-trends-in-nere-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 5,940 /sq.ft",25,18.6215853,73.6912151,
https://mediacdn.99acres.com/media1/20387/18/407758420M-1676570300584.jpg,Model Colony,https://www.99acres.com/property-rates-and-price-trends-in-model-colony-pune-prffid#registry-transaction-prt,Central Pune,PREMIUM,"₹16,000/ sq.ft","₹ 18,593 /sq.ft",25,18.5324846,73.8374954,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Talegaon Dhamdhere,https://www.99acres.com/property-rates-and-price-trends-in-talegaon-dhamdhere-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,965 /sq.ft",24,18.6704697,74.1485982,
https://static.99acres.com/images/locationREI/defaultLocality.png,Manchar,https://www.99acres.com/property-rates-and-price-trends-in-manchar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,463 /sq.ft",24,19.004693,73.9468664,
https://static.99acres.com/images/locationREI/defaultLocality.png,Manjri BK,https://www.99acres.com/property-rates-and-price-trends-in-manjri-bk-pune-prffid#registry-transaction-prt,East Pune,MID-SEGMENT,"₹6,100/ sq.ft","₹ 9,137 /sq.ft",24,18.5029897,73.9712483,MID-SEGMENT
https://static.99acres.com/images/locationREI/defaultLocality.png,Swami Samarth Nagar,https://www.99acres.com/property-rates-and-price-trends-in-swami-samarth-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 7,385 /sq.ft",24,18.6011275,73.9155427,
https://static.99acres.com/images/locationREI/defaultLocality.png,Ashoka Nagar,https://www.99acres.com/property-rates-and-price-trends-in-ashoka-nagar-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹8,900/ sq.ft","₹ 8,872 /sq.ft",23,18.5589867,73.9433299,PREMIUM
https://mediacdn.99acres.com/media1/21283/8/425668578M-1685522012845.jpg,Thite Nagar,https://www.99acres.com/property-rates-and-price-trends-in-thite-nagar-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 10,153 /sq.ft",23,18.5443244,73.9403908,
https://static.99acres.com/images/locationREI/defaultLocality.png,Uruli Devachi,https://www.99acres.com/property-rates-and-price-trends-in-uruli-devachi-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 5,578 /sq.ft",22,18.4563105,73.9563832,
https://static.99acres.com/images/locationREI/defaultLocality.png,Parvati Darshan,https://www.99acres.com/property-rates-and-price-trends-in-parvati-darshan-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 12,954 /sq.ft",22,18.485861,73.849636,
https://static.99acres.com/images/locationREI/defaultLocality.png,Perne,https://www.99acres.com/property-rates-and-price-trends-in-perne-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,930 /sq.ft",22,18.6076011,74.0887576,
https://static.99acres.com/images/locationREI/defaultLocality.png,Survey Number 235,https://www.99acres.com/property-rates-and-price-trends-in-survey-number-235-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 5,990 /sq.ft",22,18.5729513,73.9051185,
https://static.99acres.com/images/locationREI/defaultLocality.png,Hingne Budrukh,https://www.99acres.com/property-rates-and-price-trends-in-hingne-budrukh-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 10,509 /sq.ft",21,18.4903696,73.8169099,
https://static.99acres.com/images/locationREI/defaultLocality.png,Ghorpade Peth,https://www.99acres.com/property-rates-and-price-trends-in-ghorpade-peth-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 8,882 /sq.ft",21,18.5019469,73.8662917,
https://static.99acres.com/images/locationREI/defaultLocality.png,Mhada Colony,https://www.99acres.com/property-rates-and-price-trends-in-mhada-colony-pune-prffid#registry-transaction-prt,North Pune,PREMIUM,"₹9,300/ sq.ft","₹ 11,979 /sq.ft",21,18.5734634,73.9109977,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Dhayari Phata,https://www.99acres.com/property-rates-and-price-trends-in-dhayari-phata-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 8,681 /sq.ft",21,18.4471543,73.8102051,
https://static.99acres.com/images/locationREI/defaultLocality.png,Somatne Phata,https://www.99acres.com/property-rates-and-price-trends-in-somatne-phata-pune-prffid#registry-transaction-prt,North Pune,N/A,,"₹ 7,608 /sq.ft",20,18.7067306,73.6904092,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kad Nagar,https://www.99acres.com/property-rates-and-price-trends-in-kad-nagar-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 4,809 /sq.ft",20,18.4605837,73.9132023,
https://mediacdn.99acres.com/media1/21499/3/429983794M-1687747450422.jpg,Swargate,https://www.99acres.com/property-rates-and-price-trends-in-swargate-pune-prffid#registry-transaction-prt,Central Pune,N/A,,"₹ 13,982 /sq.ft",20,18.5018322,73.8635912,
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhusari Colony,https://www.99acres.com/property-rates-and-price-trends-in-bhusari-colony-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 9,437 /sq.ft",19,18.5082124,73.7904396,
https://static.99acres.com/images/locationREI/defaultLocality.png,Mangdewadi,https://www.99acres.com/property-rates-and-price-trends-in-mangdewadi-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 3,064 /sq.ft",19,18.4308601,73.8610191,
https://static.99acres.com/images/locationREI/defaultLocality.png,Koregaon Bhima,https://www.99acres.com/property-rates-and-price-trends-in-koregaon-bhima-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,279 /sq.ft",19,18.6457648,74.0605289,
https://static.99acres.com/images/locationREI/defaultLocality.png,Kale Padal,https://www.99acres.com/property-rates-and-price-trends-in-kale-padal-pune-prffid#registry-transaction-prt,East Pune,N/A,,"₹ 6,658 /sq.ft",18,18.4869571,73.9433299,
https://mediacdn.99acres.com/media1/14930/15/298615358M-1622039623340.jpg,Pashan Sus Road,https://www.99acres.com/property-rates-and-price-trends-in-pashan-sus-road-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹6,900/ sq.ft","₹ 7,305 /sq.ft",18,18.5454017,73.7778297,MID-SEGMENT
https://static.99acres.com/images/locationREI/defaultLocality.png,Khadakwasla,https://www.99acres.com/property-rates-and-price-trends-in-khadakwasla-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 6,068 /sq.ft",18,18.4454128,73.7801447,
https://static.99acres.com/images/locationREI/defaultLocality.png,Nasrapur,https://www.99acres.com/property-rates-and-price-trends-in-nasrapur-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,099 /sq.ft",18,18.2493213,73.8797626,
https://static.99acres.com/images/locationREI/defaultLocality.png,Dahanukar Colony,https://www.99acres.com/property-rates-and-price-trends-in-dahanukar-colony-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 13,459 /sq.ft",18,18.4956151,73.8110279,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sutarwadi,https://www.99acres.com/property-rates-and-price-trends-in-sutarwadi-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 10,643 /sq.ft",18,18.5419934,73.7816154,
https://static.99acres.com/images/locationREI/defaultLocality.png,Tulapur,https://www.99acres.com/property-rates-and-price-trends-in-tulapur-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 4,502 /sq.ft",18,18.6694438,73.9954909,
https://static.99acres.com/images/locationREI/defaultLocality.png,Ambegaon Kh,https://www.99acres.com/property-rates-and-price-trends-in-ambegaon-kh-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 7,329 /sq.ft",18,18.456677,73.8306278,
https://static.99acres.com/images/locationREI/defaultLocality.png,Walhekarwadi,https://www.99acres.com/property-rates-and-price-trends-in-walhekarwadi-pune-prffid#registry-transaction-prt,West Pune,N/A,,"₹ 10,144 /sq.ft",18,18.6323392,73.7610241,
https://mediacdn.99acres.com/media1/21397/0/427940242M-1686662257182.jpg,Tulaja Bhawani Nagar,https://www.99acres.com/property-rates-and-price-trends-in-tulaja-bhawani-nagar-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹8,350/ sq.ft","₹ 8,778 /sq.ft",17,18.5623787,73.9492079,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Kasba,https://www.99acres.com/property-rates-and-price-trends-in-kasba-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 6,319 /sq.ft",17,18.5258965,73.8610191,
https://static.99acres.com/images/locationREI/defaultLocality.png,Sopan Baug,https://www.99acres.com/property-rates-and-price-trends-in-sopan-baug-pune-prffid#registry-transaction-prt,East Pune,PREMIUM,"₹11,600/ sq.ft","₹ 13,241 /sq.ft",17,18.514156,73.9040161,PREMIUM
https://static.99acres.com/images/locationREI/defaultLocality.png,Jejuri,https://www.99acres.com/property-rates-and-price-trends-in-jejuri-pune-prffid#registry-transaction-prt,Rest of Pune,N/A,,"₹ 3,264 /sq.ft",17,18.2780997,74.1612194,
https://static.99acres.com/images/locationREI/defaultLocality.png,Salisbury Park,https://www.99acres.com/property-rates-and-price-trends-in-salisbury-park-pune-prffid#registry-transaction-prt,South Pune,N/A,,"₹ 10,921 /sq.ft",17,18.4926135,73.87572,
