imageurl,name,redirect,area,class,rateon99,rates,sold
https://static.99acres.com/images/locationREI/defaultLocality.png,Wadki,https://www.99acres.com/property-rates-and-price-trends-in-wadki-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 4,554 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Wadebolai,https://www.99acres.com/property-rates-and-price-trends-in-wadebolai-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,319 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Maharshi Nagar,https://www.99acres.com/property-rates-and-price-trends-in-maharshi-nagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 7,628 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Mahatma Phule Peth,https://www.99acres.com/property-rates-and-price-trends-in-mahatma-phule-peth-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 6,712 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Padmavati Nagar,https://www.99acres.com/property-rates-and-price-trends-in-padmavati-nagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 10,117 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Panmala,https://www.99acres.com/property-rates-and-price-trends-in-panmala-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 8,865 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Sridhar Colony,https://www.99acres.com/property-rates-and-price-trends-in-shridhar-colony-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 2,480 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Kavade Mala,https://www.99acres.com/property-rates-and-price-trends-in-kavade-mala-pune-prffid#registry-transaction-prt,Rest of Pune,PREMIUM,"₹11,600/ sq.ft","₹ 12,742 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Kolhewadi,https://www.99acres.com/property-rates-and-price-trends-in-kolhewadi-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 12,293 /sq.ft",2
https://mediacdn.99acres.com/media1/16807/4/336144762M-1640587640597.jpg,Prabhat Road,https://www.99acres.com/property-rates-and-price-trends-in-prabhat-road-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 22,899 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Meera Nagar,https://www.99acres.com/property-rates-and-price-trends-in-meera-nagar-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 17,165 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Shiraswadi,https://www.99acres.com/property-rates-and-price-trends-in-shiraswadi-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,419 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Rajaram Patil Nagar,https://www.99acres.com/property-rates-and-price-trends-in-rajaram-patil-nagar-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 7,975 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Kunj Colony,https://www.99acres.com/property-rates-and-price-trends-in-kunj-colony-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 10,954 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Digambar Nagar,https://www.99acres.com/property-rates-and-price-trends-in-digambar-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,PREMIUM,"₹11,450/ sq.ft","₹ 8,166 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Vidyasagar Colony,https://www.99acres.com/property-rates-and-price-trends-in-vidyasagar-colony-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 9,344 /sq.ft",2
https://static.99acres.com/images/locationREI/defaultLocality.png,Ubale Nagar,https://www.99acres.com/property-rates-and-price-trends-in-ubale-nagar-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 6,489 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Mallik Nagar,https://www.99acres.com/property-rates-and-price-trends-in-mallik-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 6,387 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Hanuman Nagar,https://www.99acres.com/property-rates-and-price-trends-in-hanuman-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 5,302 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Hingane Mala,https://www.99acres.com/property-rates-and-price-trends-in-hingane-mala-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 9,010 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Giridhar Nagar,https://www.99acres.com/property-rates-and-price-trends-in-giridhar-nagar-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 5,029 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Dhore Nagar,https://www.99acres.com/property-rates-and-price-trends-in-dhore-nagar-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 4,745 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Chhatrapati Sambhaji Nagar,https://www.99acres.com/property-rates-and-price-trends-in-chhatrapati-sambhaji-nagar-pune-prffid#registry-transaction-prt,West Pune,,NA,NA,1
https://static.99acres.com/images/locationREI/defaultLocality.png,Chandrabhaga Nagar,https://www.99acres.com/property-rates-and-price-trends-in-chandrabhaga-nagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 8,939 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Vakil Nagar,https://www.99acres.com/property-rates-and-price-trends-in-vakil-nagar-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 9,278 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Pratibha Nagar,https://www.99acres.com/property-rates-and-price-trends-in-pratibha-nagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 5,350 /sq.ft",1
https://mediacdn.99acres.com/media1/21492/2/429842924M-1687614128111.jpg,Vishnu Dev Nagar,https://www.99acres.com/property-rates-and-price-trends-in-vishnu-dev-nagar-pune-prffid#registry-transaction-prt,West Pune,MID-SEGMENT,"₹7,850/ sq.ft","₹ 6,407 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Satavwadi,https://www.99acres.com/property-rates-and-price-trends-in-satavwadi-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 9,089 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Preet Nagar,https://www.99acres.com/property-rates-and-price-trends-in-preet-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 8,260 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Sector No 1 Bhosari,https://www.99acres.com/property-rates-and-price-trends-in-sector-no-1-bhosari-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 4,647 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Ramchandra Nagar,https://www.99acres.com/property-rates-and-price-trends-in-ramchandra-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 11,820 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Gulab Nagar,https://www.99acres.com/property-rates-and-price-trends-in-gulab-nagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 4,921 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Shanti Nagar,https://www.99acres.com/property-rates-and-price-trends-in-shanti-nagar-pune-prffid#registry-transaction-prt,North Pune,,NA,NA,1
https://static.99acres.com/images/locationREI/defaultLocality.png,Swami Samartha Nagar,https://www.99acres.com/property-rates-and-price-trends-in-swami-samartha-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,523 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Gosai Mala,https://www.99acres.com/property-rates-and-price-trends-in-gosai-mala-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,737 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Pawna Nagar,https://www.99acres.com/property-rates-and-price-trends-in-pawna-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,614 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Balwant Darshan Colony,https://www.99acres.com/property-rates-and-price-trends-in-balwant-darshan-colony-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,461 /sq.ft",1
https://mediacdn.99acres.com/media1/21398/2/427962084M-1686674803874.jpg,Shivneri Nagar,https://www.99acres.com/property-rates-and-price-trends-in-shivneri-nagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 5,511 /sq.ft",1
https://mediacdn.99acres.com/media1/20679/11/413591700M-1679463928559.jpg,Somnath Nagar,https://www.99acres.com/property-rates-and-price-trends-in-somnath-nagar-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 3,446 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Vetal Nagar,https://www.99acres.com/property-rates-and-price-trends-in-vetal-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 5,673 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Anand Park Nagar,https://www.99acres.com/property-rates-and-price-trends-in-anand-park-nagar-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 6,359 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Bharati Niwas Colony,https://www.99acres.com/property-rates-and-price-trends-in-bharati-niwas-colony-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,604 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Prasad Nagar,https://www.99acres.com/property-rates-and-price-trends-in-prasad-nagar-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 6,519 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Hingane Home Colony,https://www.99acres.com/property-rates-and-price-trends-in-hingane-home-colony-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 5,162 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhigwan,https://www.99acres.com/property-rates-and-price-trends-in-bhigwan-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 2,615 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Warulwadi,https://www.99acres.com/property-rates-and-price-trends-in-warulwadi-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 2,663 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Ganeshwadi,https://www.99acres.com/property-rates-and-price-trends-in-ganeshwadi-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,NA,1
https://static.99acres.com/images/locationREI/defaultLocality.png,Karve Road,https://www.99acres.com/property-rates-and-price-trends-in-karve-road-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 17,297 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Wakdewadi,https://www.99acres.com/property-rates-and-price-trends-in-wakdewadi-pune-prffid#registry-transaction-prt,Central Pune,,NA,"₹ 9,837 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Malwadi,https://www.99acres.com/property-rates-and-price-trends-in-malwadi-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 8,453 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Alandi Road,https://www.99acres.com/property-rates-and-price-trends-in-alandi-road-pune-prffid#registry-transaction-prt,North Pune,MID-SEGMENT,"₹5,550/ sq.ft","₹ 7,310 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Varsha Park Society,https://www.99acres.com/property-rates-and-price-trends-in-varsha-park-society-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 8,899 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Santosh Nagar,https://www.99acres.com/property-rates-and-price-trends-in-santosh-nagar-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 3,281 /sq.ft",1
https://mediacdn.99acres.com/media1/20427/6/408546912M-1676990407036.jpg,Old Sangvi,https://www.99acres.com/property-rates-and-price-trends-in-old-sangvi-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 4,947 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Vishnupuram Colony,https://www.99acres.com/property-rates-and-price-trends-in-vishnupuram-colony-pune-prffid#registry-transaction-prt,South Pune,,NA,"₹ 5,362 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Yojana Nagar,https://www.99acres.com/property-rates-and-price-trends-in-yojana-nagar-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 5,093 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Ganga Nagar,https://www.99acres.com/property-rates-and-price-trends-in-ganga-nagar-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 5,517 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Gaikwad Vasti,https://www.99acres.com/property-rates-and-price-trends-in-gaikwad-vasti-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 7,214 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Kadolkar Colony,https://www.99acres.com/property-rates-and-price-trends-in-kadolkar-colony-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 4,804 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Pawana Nagar,https://www.99acres.com/property-rates-and-price-trends-in-pawana-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 11,760 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Venu Nagar Cotes,https://www.99acres.com/property-rates-and-price-trends-in-venu-nagar-cotes-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 9,880 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Dobarwadi,https://www.99acres.com/property-rates-and-price-trends-in-dobarwadi-pune-prffid#registry-transaction-prt,East Pune,,NA,"₹ 12,030 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Nira,https://www.99acres.com/property-rates-and-price-trends-in-nira-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 2,653 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Balaji Uddyam Nagar,https://www.99acres.com/property-rates-and-price-trends-in-balaji-uddyam-nagar-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 9,447 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Kemse Vasti,https://www.99acres.com/property-rates-and-price-trends-in-kemse-vasti-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 10,005 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Bankar Vasti,https://www.99acres.com/property-rates-and-price-trends-in-bankar-vasti-pune-prffid#registry-transaction-prt,North Pune,,NA,"₹ 5,787 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Shramik Vasahat,https://www.99acres.com/property-rates-and-price-trends-in-shramik-vasahat-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,NA,1
https://static.99acres.com/images/locationREI/defaultLocality.png,Erandwana Gaothan,https://www.99acres.com/property-rates-and-price-trends-in-erandwana-gaothan-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 22,944 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Parkhe Vasti,https://www.99acres.com/property-rates-and-price-trends-in-parkhe-vasti-pune-prffid#registry-transaction-prt,West Pune,,NA,"₹ 8,942 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Gorhe Khurd,https://www.99acres.com/property-rates-and-price-trends-in-gorhe-khurd-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,502 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Bhosale,https://www.99acres.com/property-rates-and-price-trends-in-bhosale-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 16,592 /sq.ft",1
https://static.99acres.com/images/locationREI/defaultLocality.png,Dingrajwadi,https://www.99acres.com/property-rates-and-price-trends-in-dingrajwadi-pune-prffid#registry-transaction-prt,Rest of Pune,,NA,"₹ 3,468 /sq.ft",1
